Date,AAPL,MSFT,NVDA,TSLA
2017-03-07,32.32806396484375,58.396976470947266,2.4348807334899902,16.57266616821289
2017-03-08,32.20756912231445,58.93199920654297,2.4304420948028564,16.45800018310547
2017-03-09,32.1334228515625,58.69622039794922,2.4299492835998535,16.32666778564453
2017-03-10,32.2400016784668,58.877586364746094,2.4442527294158936,16.246000289916992
2017-03-13,32.253910064697266,58.6780891418457,2.51157283782959,16.411333084106445
2017-03-14,32.20524215698242,58.40605926513672,2.50984525680542,17.200000762939453
2017-03-15,32.545867919921875,58.71437454223633,2.5288331508636475,17.048667907714844
2017-03-16,32.599159240722656,58.61463165283203,2.5599048137664795,17.469999313354492
2017-03-17,32.43695068359375,58.82316970825195,2.615635395050049,17.433332443237305
2017-03-20,32.7775764465332,58.877586364746094,2.698984384536743,17.461332321166992
2017-03-21,32.40219497680664,58.224700927734375,2.611689329147339,16.711999893188477
2017-03-22,32.76829528808594,58.96826934814453,2.664954662322998,17.000667572021484
2017-03-23,32.6524543762207,58.82316970825195,2.6407876014709473,16.985332489013672
2017-03-24,32.58756637573242,58.922935485839844,2.6501593589782715,17.54400062561035
2017-03-27,32.643192291259766,59.0317268371582,2.6693930625915527,18.014667510986328
2017-03-28,33.31978225708008,59.20402908325195,2.655583620071411,18.496667861938477
2017-03-29,33.3939094543457,59.36723709106445,2.6469533443450928,18.492000579833984
2017-03-30,33.34989547729492,59.58487319946289,2.69775128364563,18.527999877929688
2017-03-31,33.28732681274414,59.72088623046875,2.686161518096924,18.553333282470703
2017-04-03,33.29659652709961,59.43978500366211,2.6725990772247314,19.90133285522461
2017-04-04,33.544525146484375,59.603004455566406,2.4851863384246826,20.246667861938477
2017-04-05,33.37074279785156,59.44883728027344,2.4666924476623535,19.666667938232422
2017-04-06,33.28732681274414,59.603004455566406,2.4846935272216797,19.913333892822266
2017-04-07,33.21318817138672,59.55766296386719,2.4740898609161377,20.16933250427246
2017-04-10,33.17379379272461,59.42164993286133,2.410961627960205,20.826000213623047
2017-04-11,32.81696319580078,59.376304626464844,2.4195921421051025,20.58066749572754
2017-04-12,32.856346130371094,59.14961624145508,2.399618148803711,19.78933334350586
2017-04-13,32.682586669921875,58.895721435546875,2.3547377586364746,20.266666412353516
2017-04-17,32.86330795288086,59.376304626464844,2.4469642639160156,20.09600067138672
2017-04-18,32.71733474731445,59.294700622558594,2.44844388961792,20.016666412353516
2017-04-19,32.596832275390625,58.97733688354492,2.458061456680298,20.368000030517578
2017-04-20,33.004642486572266,59.394447326660156,2.497023820877075,20.167333602905273
2017-04-21,32.965248107910156,60.21055603027344,2.5073800086975098,20.373332977294922
2017-04-24,33.282691955566406,61.2352294921875,2.5386979579925537,20.53533363342285
2017-04-25,33.488914489746094,61.5888671875,2.5828375816345215,20.91933250427246
2017-04-26,33.29195785522461,61.50727462768555,2.56508207321167,20.67799949645996
2017-04-27,33.31745910644531,61.906246185302734,2.6050326824188232,20.575332641601562
2017-04-28,33.285011291503906,62.078548431396484,2.571988821029663,20.937999725341797
2017-05-01,33.96392059326172,62.93997573852539,2.629690647125244,21.52199935913086
2017-05-02,34.179412841796875,62.84023666381836,2.551767349243164,21.25933265686035
2017-05-03,34.075157165527344,62.640743255615234,2.5707545280456543,20.73466682434082
2017-05-04,33.95233154296875,62.39592361450195,2.560891628265381,19.69733238220215
2017-05-05,34.515384674072266,62.56817626953125,2.5611379146575928,20.55666732788086
